property_type,society,sector,price_in_crores,price_per_sqft,area_sqft,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,Super Built up area,Built Up area,Carpet area,study room,store room,Pooja Room,servant room,Others,furnishing_type,luxury_score,area_room_ratio
flat,godrej oasis,sector 88,1.0,6896.551724137931,1450.0,Carpet area: 1450 (134.71 sq.m.),2.0,2.0,3,7.0,not available,Relatively New,,,1450.0,0,0,0,0,0,1,72,725.0
flat,godrej oasis,sector 88,0.95,7268.553940321347,1307.0,Carpet area: 1307 (121.42 sq.m.),2.0,2.0,2,6.0,North-West,Relatively New,,,1307.0,0,0,0,0,0,1,79,653.5
flat,ireo uptown,sector 66,1.85,12567.934782608696,1472.0,Super Built up area 1472(136.75 sq.m.)Built Up area: 1470 sq.ft. (136.57 sq.m.)Carpet area: 1251 sq.ft. (116.22 sq.m.),2.0,3.0,3,16.0,South-East,Relatively New,1472.0,1470.0,1251.0,0,0,0,0,1,0,79,736.0
flat,emaar mgf palm hills,sector 77,1.65,8461.538461538461,1950.0,Super Built up area 1950(181.16 sq.m.),4.0,3.0,3,9.0,South,Relatively New,1950.0,,,0,0,0,0,0,1,100,487.5
flat,m3m woodshire,sector 107,1.32,6330.935251798561,2085.0,Super Built up area 1943(180.51 sq.m.),3.0,3.0,3,10.0,East,Relatively New,1943.0,,,0,0,0,0,0,1,117,695.0
flat,m3m woodshire,sector 107,1.02,6649.282920469361,1534.0,Super Built up area 1534(142.51 sq.m.),2.0,2.0,3,6.0,North-East,Relatively New,1534.0,,,0,0,0,0,0,1,112,767.0
flat,sbtl caladium,sector 109,1.88,6153.846153846154,3055.0,Super Built up area 3055(283.82 sq.m.),4.0,5.0,3,10.0,North-East,Relatively New,3055.0,,,0,0,0,0,0,1,110,763.75
flat,conscient heritage max,sector 102,2.15,9307.359307359307,2310.0,Super Built up area 2149(199.65 sq.m.),3.0,4.0,3,13.0,South,Relatively New,2149.0,,,0,0,0,0,0,1,101,770.0
flat,puri diplomatic greens,sector 111,2.58,11727.272727272728,2200.0,Super Built up area 2200(204.39 sq.m.),3.0,4.0,2,10.0,North,Moderately Old,2200.0,,,0,0,0,0,0,1,86,733.3333333333334
flat,puri diplomatic greens,sector 111,2.25,13235.29411764706,1700.0,Super Built up area 1700(157.94 sq.m.),3.0,3.0,2,12.0,North-East,Relatively New,1700.0,,,0,0,0,0,0,1,101,566.6666666666666
flat,ats tourmaline,sector 109,1.75,8139.53488372093,2150.0,Super Built up area 2150(199.74 sq.m.),3.0,4.0,3+,9.0,North-East,Relatively New,2150.0,,,0,0,0,0,0,1,94,716.6666666666666
flat,experion the heartsong,sector 108,0.93,6078.431372549019,1530.0,Super Built up area 1283(119.19 sq.m.),2.0,3.0,3,10.0,East,Relatively New,1283.0,,,0,0,0,0,0,1,81,765.0
flat,experion windchants,sector 112,4.75,12622.907254849853,3763.0,Super Built up area 3763(349.59 sq.m.),3.0,5.0,3+,4.0,West,Relatively New,3763.0,,,0,0,0,0,0,0,42,1254.3333333333333
flat,bestech altura,sector 79,1.72,8000.0,2150.0,Super Built up area 2150(199.74 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),3.0,4.0,3+,5.0,North-East,Relatively New,2150.0,,1300.0,0,0,0,0,0,0,174,716.6666666666666
flat,tata primanti,sector 72,6.75,19285.714285714286,3500.0,Super Built up area 4250(394.84 sq.m.)Built Up area: 4000 sq.ft. (371.61 sq.m.)Carpet area: 3500 sq.ft. (325.16 sq.m.),4.0,4.0,3+,0.0,North-East,New Property,4250.0,4000.0,3500.0,0,0,0,0,0,0,174,875.0
flat,emaar digihomes,sector 62,2.45,16002.612671456563,1531.0,Built Up area: 1200 (111.48 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2.0,2.0,2,7.0,North-East,New Property,,1200.0,1000.0,0,0,0,0,0,2,174,765.5
flat,ss the leaf,sector 85,2.2,6933.501418216199,3173.0,Super Built up area 2812(261.24 sq.m.),4.0,5.0,3+,4.0,East,Relatively New,2812.0,,,0,0,0,0,0,1,106,793.25
flat,tata primanti,sector 72,5.25,15648.286140089418,3355.0,Super Built up area 3355(311.69 sq.m.)Built Up area: 3000 sq.ft. (278.71 sq.m.)Carpet area: 2800 sq.ft. (260.13 sq.m.),4.0,4.0,3+,30.0,North-East,New Property,3355.0,3000.0,2800.0,0,0,0,0,0,0,174,838.75
flat,tata primanti,sector 72,5.0,11363.636363636364,4400.0,Super Built up area 4400(408.77 sq.m.)Built Up area: 4000 sq.ft. (371.61 sq.m.)Carpet area: 3500 sq.ft. (325.16 sq.m.),4.0,4.0,3+,2.0,North-East,New Property,4400.0,4000.0,3500.0,0,0,0,0,0,0,174,1100.0
flat,tata primanti,sector 72,5.0,11111.111111111111,4500.0,Built Up area: 4500 (418.06 sq.m.)Carpet area: 3500 sq.ft. (325.16 sq.m.),4.0,4.0,3+,2.0,North-East,Moderately Old,,4500.0,3500.0,0,0,1,0,1,0,174,1125.0
flat,la vida by tata housing,sector 113,2.7,16363.636363636364,1650.0,Built Up area: 2217 (205.97 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),3.0,4.0,3+,4.0,North-West,Relatively New,,2217.0,1650.0,0,0,0,0,0,0,49,550.0
flat,bestech park view city,sector 48,2.65,10323.334631865991,2567.0,Super Built up area 2567(238.48 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),4.0,4.0,3+,11.0,North-East,Moderately Old,2567.0,,1750.0,0,0,0,0,0,0,174,641.75
flat,ambience creacions,sector 22,1.65,11956.521739130434,1380.0,Super Built up area 1380(128.21 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2.0,2.0,2,9.0,East,Relatively New,1380.0,1200.0,1000.0,0,0,1,0,1,2,133,690.0
flat,ambience creacions,sector 22,2.55,13709.677419354839,1860.0,Super Built up area 1860(172.8 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,3.0,3,8.0,North-East,Relatively New,1860.0,1600.0,1400.0,0,0,0,0,1,2,125,620.0
flat,ambience creacions,sector 22,2.55,13709.677419354839,1860.0,Super Built up area 1860(172.8 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,3.0,3,5.0,North-East,Relatively New,1860.0,1600.0,1400.0,0,0,0,0,0,2,49,620.0
flat,ambience creacions,sector 22,4.3,13915.857605177993,3090.0,Super Built up area 3090(287.07 sq.m.)Built Up area: 2600 sq.ft. (241.55 sq.m.)Carpet area: 2100 sq.ft. (195.1 sq.m.),3.0,4.0,3+,6.0,South-West,Relatively New,3090.0,2600.0,2100.0,0,0,0,0,1,2,120,1030.0
flat,tulip violet,sector 69,1.7,8457.711442786069,2010.0,Super Built up area 2010(186.74 sq.m.)Carpet area: 1610 sq.ft. (149.57 sq.m.),4.0,4.0,2,10.0,South-West,Relatively New,2010.0,,1610.0,0,0,1,0,0,1,174,502.5
flat,ambience creacions,sector 22,2.4,17391.304347826088,1380.0,Super Built up area 1380(128.21 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.),2.0,2.0,2,8.0,South-East,Relatively New,1380.0,1200.0,900.0,0,0,0,0,1,2,112,690.0
flat,imperia the esfera,sector 37,0.87,5513.307984790875,1578.0,Super Built up area 1578(146.6 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1110 sq.ft. (103.12 sq.m.),2.0,3.0,3+,5.0,North-West,Relatively New,1578.0,1300.0,1110.0,0,0,0,0,0,1,109,789.0
flat,corona optus,sector 37,1.25,7090.187180941577,1763.0,Super Built up area 1763(163.79 sq.m.)Built Up area: 1350 sq.ft. (125.42 sq.m.)Carpet area: 1234 sq.ft. (114.64 sq.m.),3.0,3.0,3,4.0,North-West,Relatively New,1763.0,1350.0,1234.0,0,0,0,0,1,1,49,587.6666666666666
flat,imperia the esfera,sector 37,0.99,5454.545454545455,1815.0,Super Built up area 1815(168.62 sq.m.)Built Up area: 1400 sq.ft. (130.06 sq.m.)Carpet area: 1270 sq.ft. (117.99 sq.m.),3.0,5.0,3+,5.0,North-West,Relatively New,1815.0,1400.0,1270.0,0,0,0,0,0,1,49,605.0
flat,emaar gurgaon greens,sector 102,1.39,8424.242424242424,1650.0,Super Built up area 1650(153.29 sq.m.),3.0,3.0,3,7.0,West,Relatively New,1650.0,,,0,0,0,0,0,0,21,550.0
flat,the close north,sector 50,2.7,10364.68330134357,2605.0,Super Built up area 2605(242.01 sq.m.)Built Up area: 2400 sq.ft. (222.97 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),3.0,3.0,3+,6.0,East,Moderately Old,2605.0,2400.0,2200.0,0,0,0,0,0,1,174,868.3333333333334
flat,bptp terra,sector 37,1.75,7987.220447284345,2191.0,Super Built up area 2191(203.55 sq.m.)Built Up area: 2100 sq.ft. (195.1 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),4.0,4.0,3,7.0,West,Relatively New,2191.0,2100.0,1800.0,0,0,0,0,1,0,120,547.75
flat,bptp terra,sector 37,1.55,7074.395253308991,2191.0,Super Built up area 2191(203.55 sq.m.)Built Up area: 2100 sq.ft. (195.1 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),4.0,3.0,3+,19.0,North-East,Relatively New,2191.0,2100.0,1800.0,0,0,0,0,1,0,131,547.75
flat,bptp terra,sector 37,1.6,7302.60155180283,2191.0,Super Built up area 2191(203.55 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),4.0,3.0,3+,7.0,North,Relatively New,2191.0,2000.0,1800.0,0,0,0,0,1,0,139,547.75
flat,ats tourmaline,sector 109,1.4,8000.0,1750.0,Super Built up area 1750(162.58 sq.m.)Built Up area: 1466 sq.ft. (136.2 sq.m.),3.0,3.0,3+,5.0,East,Relatively New,1750.0,1466.0,,0,0,0,0,0,1,44,583.3333333333334
flat,bptp astaire gardens,sector 70,1.8,9350.64935064935,1925.0,Built Up area: 1925 (178.84 sq.m.),3.0,3.0,3,3.0,North-West,Relatively New,,1925.0,,0,0,0,0,0,1,135,641.6666666666666
flat,m3m woodshire,sector 107,1.65,5960.982658959538,2768.0,Super Built up area 2768(257.16 sq.m.),4.0,5.0,3+,12.0,North-West,Relatively New,2768.0,,,0,0,0,0,0,1,21,692.0
flat,unitech uniworld city,sector 30,3.55,14991.554054054053,2368.0,Super Built up area 2368(219.99 sq.m.)Built Up area: 2367 sq.ft. (219.9 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),3.0,5.0,3+,16.0,North,Old Property,2368.0,2367.0,2000.0,0,0,0,0,0,0,141,789.3333333333334
flat,dlf the icon,sector 43,6.0,26086.956521739132,2300.0,Carpet area: 2300 (213.68 sq.m.),4.0,4.0,3+,18.0,North-East,Old Property,,,2300.0,0,0,0,0,0,0,150,575.0
flat,bestech park view city,sector 48,1.8,10250.569476082004,1756.0,Carpet area: 1756 (163.14 sq.m.),3.0,4.0,3,3.0,North-West,Moderately Old,,,1756.0,0,0,0,0,0,0,76,585.3333333333334
flat,aipl the peaceful homes,sector 70,2.5,10638.297872340425,2350.0,Super Built up area 2350(218.32 sq.m.),3.0,4.0,3,8.0,South,Relatively New,2350.0,,,0,0,0,0,0,0,174,783.3333333333334
flat,hector trimurti heights,sector 39,1.5,6382.978723404255,2350.0,Carpet area: 2350 (218.32 sq.m.),4.0,3.0,3,10.0,South-East,Old Property,,,2350.0,0,0,0,0,0,2,49,587.5
flat,vatika lifestyle homes,sector 83,1.04,5698.630136986301,1825.0,Super Built up area 1755(163.04 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1100 sq.ft. (102.19 sq.m.),3.0,2.0,2,2.0,South-West,Moderately Old,1755.0,1500.0,1100.0,0,0,0,0,0,1,95,608.3333333333334
flat,pyramid urban,sector 67,0.53,8967.851099830796,591.0,Carpet area: 591 (54.91 sq.m.),2.0,2.0,1,6.0,West,Relatively New,,,591.0,0,0,0,0,1,0,49,295.5
flat,shree vardhman victoria,sector 70,1.64,8410.25641025641,1950.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),3.0,5.0,3,8.0,North-East,Relatively New,1950.0,,1161.0,0,0,0,0,0,1,126,650.0
flat,emaar mgf emerald floors premier,sector 65,2.9,14683.54430379747,1975.0,Super Built up area 1975(183.48 sq.m.),4.0,4.0,3+,4.0,North-East,Relatively New,1975.0,,,0,0,0,0,0,0,152,493.75
flat,emaar mgf emerald floors premier,sector 65,2.36,14303.030303030304,1650.0,Super Built up area 1650(153.29 sq.m.),3.0,3.0,3,0.0,North-East,Relatively New,1650.0,,,0,0,0,0,0,0,159,550.0
flat,dlf park place,sector 54,4.85,30180.46048537648,1607.0,Super Built up area 1983(184.23 sq.m.)Built Up area: 1785 sq.ft. (165.83 sq.m.)Carpet area: 1607 sq.ft. (149.3 sq.m.),3.0,4.0,3+,6.0,North,Moderately Old,1983.0,1785.0,1607.0,0,0,0,0,0,2,158,535.6666666666666
flat,vatika gurgaon,sector 83,1.25,6313.131313131313,1980.0,Super Built up area 1980(183.95 sq.m.),3.0,3.0,2,2.0,West,Relatively New,1980.0,,,0,0,0,0,0,1,119,660.0
flat,shree vardhman flora,sector 90,0.92,4717.948717948718,1950.0,Carpet area: 1950 (181.16 sq.m.),3.0,3.0,2,6.0,North,Relatively New,,,1950.0,0,0,0,0,0,0,49,650.0
flat,dlf the ultima,sector 81,2.7,12802.275960170697,2109.0,Carpet area: 2109 (195.93 sq.m.),3.0,3.0,3,15.0,North,Relatively New,,,2109.0,0,0,0,0,0,0,49,703.0
flat,shree vardhman flora,sector 90,0.7,5177.514792899408,1352.0,Carpet area: 1352 (125.6 sq.m.),2.0,3.0,2,7.0,North,Relatively New,,,1352.0,0,0,0,0,0,0,49,676.0
flat,ss the leaf,sector 85,1.25,7179.781734635267,1741.0,Carpet area: 1741 (161.74 sq.m.),2.0,2.0,2,16.0,North,Relatively New,,,1741.0,0,0,0,0,0,0,49,870.5
flat,ss the leaf,sector 85,2.3,8179.23186344239,2812.0,Super Built up area 2812(261.24 sq.m.),4.0,4.0,3+,8.0,South,Relatively New,2812.0,,,0,0,0,0,0,1,21,703.0
flat,ss the leaf,sector 85,2.0,8305.647840531561,2408.0,Super Built up area 2408(223.71 sq.m.),3.0,4.0,3,8.0,East,Relatively New,2408.0,,,0,0,0,0,0,1,21,802.6666666666666
flat,vatika gurgaon,sector 83,1.08,6224.78386167147,1735.0,Super Built up area 1735(161.19 sq.m.),3.0,3.0,2,11.0,North-East,Relatively New,1735.0,,,0,0,0,0,1,1,19,578.3333333333334
flat,emaar mgf emerald estate,sector 65,1.73,12401.433691756272,1395.0,Super Built up area 1395(129.6 sq.m.),3.0,3.0,3,9.0,North-West,Relatively New,1395.0,,,0,0,0,0,0,2,159,465.0
flat,emaar mgf emerald estate,sector 65,1.3,20602.218700475434,631.0,Super Built up area 1020(94.76 sq.m.)Carpet area: 631 sq.ft. (58.62 sq.m.),2.0,2.0,2,7.0,West,Relatively New,1020.0,,631.0,0,0,0,0,0,1,78,315.5
flat,emaar mgf emerald floors premier,sector 65,2.85,14430.379746835442,1975.0,Super Built up area 1975(183.48 sq.m.),4.0,4.0,3+,0.0,West,Relatively New,1975.0,,,0,0,0,0,0,0,151,493.75
flat,emaar mgf emerald floors premier,sector 65,2.25,13636.363636363636,1650.0,Super Built up area 1650(153.29 sq.m.),3.0,3.0,3+,3.0,South,Relatively New,1650.0,,,0,0,0,0,0,1,152,550.0
flat,emaar mgf emerald floors premier,sector 65,2.35,14242.424242424242,1650.0,Super Built up area 1650(153.29 sq.m.),3.0,3.0,3,2.0,West,Relatively New,1650.0,,,0,0,0,0,0,0,168,550.0
flat,emaar mgf emerald floors premier,sector 65,2.8,16969.696969696968,1650.0,Super Built up area 1975(183.48 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),4.0,4.0,3,2.0,North,Relatively New,1975.0,1800.0,1650.0,0,0,0,0,0,0,89,412.5
flat,emaar mgf emerald floors premier,sector 65,2.35,16206.896551724138,1450.0,Super Built up area 1650(153.29 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1450 sq.ft. (134.71 sq.m.),3.0,3.0,3,2.0,South-East,Relatively New,1650.0,1500.0,1450.0,0,0,0,0,0,0,64,483.3333333333333
flat,emaar mgf emerald floors premier,sector 65,2.75,13924.050632911392,1975.0,Super Built up area 1975(183.48 sq.m.)Built Up area: 1750 sq.ft. (162.58 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),4.0,4.0,3,3.0,North-West,Relatively New,1975.0,1750.0,1650.0,0,0,0,0,0,0,113,493.75
flat,emaar mgf emerald floors premier,sector 65,2.36,14303.030303030304,1650.0,Super Built up area 1650(153.29 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,3.0,3,2.0,North-East,Relatively New,1650.0,,1400.0,0,0,0,0,0,0,136,550.0
flat,emaar mgf palm terraces select,sector 66,3.4,14107.883817427386,2410.0,Super Built up area 2410(223.9 sq.m.)Built Up area: 2210 sq.ft. (205.32 sq.m.)Carpet area: 2040 sq.ft. (189.52 sq.m.),4.0,4.0,3+,2.0,North-East,Relatively New,2410.0,2210.0,2040.0,0,0,0,0,0,0,157,602.5
flat,umang winter hills,sector 77,0.8,5961.251862891208,1342.0,Super Built up area 1342(124.68 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2.0,2.0,2,10.0,North,Relatively New,1342.0,,1000.0,0,0,0,0,0,0,49,671.0
flat,.,gwal pahari,7.0,10999.371464487744,6364.0,Super Built up area 6000(557.42 sq.m.),4.0,4.0,3+,6.0,South-West,Relatively New,6000.0,,,0,0,0,0,0,1,52,1591.0
flat,unitech fresco,sector 50,1.8,9589.770911028236,1877.0,Super Built up area 1877(174.38 sq.m.)Built Up area: 1870 sq.ft. (173.73 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3.0,4.0,3+,6.0,North-East,Moderately Old,1877.0,1870.0,1600.0,0,0,0,0,0,0,174,625.6666666666666
flat,the close north,sector 50,2.65,10685.483870967742,2480.0,Super Built up area 2480(230.4 sq.m.)Built Up area: 2470 sq.ft. (229.47 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),3.0,4.0,3+,6.0,North,Moderately Old,2480.0,2470.0,2000.0,0,0,0,0,0,0,174,826.6666666666666
flat,vatika gurgaon,sector 83,1.05,7000.0,1500.0,Super Built up area 1735(161.19 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3.0,3.0,3,3.0,South-West,Relatively New,1735.0,,1500.0,0,0,0,0,0,1,79,500.0
flat,unitech fresco,sector 50,1.88,10479.375696767002,1794.0,Super Built up area 1794(166.67 sq.m.)Built Up area: 1790 sq.ft. (166.3 sq.m.)Carpet area: 1450 sq.ft. (134.71 sq.m.),3.0,3.0,3+,14.0,North,Moderately Old,1794.0,1790.0,1450.0,0,0,0,0,1,0,174,598.0
flat,alpha corp gurgaonone,sector 84,1.15,7496.740547588005,1534.0,Super Built up area 1534(142.51 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),2.0,2.0,3,8.0,North-East,Relatively New,1534.0,,1200.0,0,0,0,0,0,0,37,767.0
flat,vatika gurgaon,sector 83,1.33,5564.8535564853555,2390.0,Super Built up area 2390(222.04 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),4.0,4.0,3,3.0,East,Relatively New,2390.0,,2000.0,0,0,0,0,0,1,26,597.5
flat,unitech harmony,sector 50,2.6,9590.556990040575,2711.0,Super Built up area 2711(251.86 sq.m.)Built Up area: 2700 sq.ft. (250.84 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),3.0,4.0,2,15.0,North-East,Relatively New,2711.0,2700.0,2200.0,0,0,0,0,1,0,174,903.6666666666666
flat,the close north,sector 50,2.97,11401.151631477927,2605.0,Super Built up area 2605(242.01 sq.m.)Built Up area: 2600 sq.ft. (241.55 sq.m.)Carpet area: 2100 sq.ft. (195.1 sq.m.),3.0,3.0,3+,8.0,North,Moderately Old,2605.0,2600.0,2100.0,0,0,0,0,0,0,174,868.3333333333334
flat,tulip violet,sector 69,1.8,8955.223880597016,2010.0,Super Built up area 2010(186.74 sq.m.),4.0,4.0,2,9.0,South-West,Relatively New,2010.0,,,0,0,1,0,0,0,165,502.5
flat,tulip violet,sector 69,1.78,8855.721393034826,2010.0,Super Built up area 2010(186.74 sq.m.),4.0,4.0,2,10.0,North-East,Relatively New,2010.0,,,0,0,1,0,0,0,156,502.5
flat,tulip violet,sector 69,1.52,9632.446134347276,1578.0,Super Built up area 1578(146.6 sq.m.),3.0,3.0,2,4.0,South-West,Relatively New,1578.0,,,0,0,1,0,0,0,156,526.0
flat,tulip violet,sector 69,1.55,9822.56020278834,1578.0,Super Built up area 1578(146.6 sq.m.),3.0,3.0,2,9.0,North-East,Relatively New,1578.0,,,0,0,1,0,0,0,165,526.0
flat,dlf the skycourt,sector 86,1.55,8031.088082901554,1930.0,Super Built up area 1930(179.3 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),3.0,3.0,1,12.0,North-East,Relatively New,1930.0,1900.0,1350.0,0,0,1,0,0,0,153,643.3333333333334
flat,sapphire eighty three,sector 83,0.4,8547.008547008547,468.0,Carpet area: 468 (43.48 sq.m.),1.0,1.0,1,6.0,North-East,Relatively New,,,468.0,0,0,0,0,0,2,52,468.0
flat,aipl the peaceful homes,sector 70,2.4,11162.790697674418,2150.0,Super Built up area 2150(199.74 sq.m.),3.0,3.0,3,11.0,South-West,Relatively New,2150.0,,,0,0,0,0,0,1,108,716.6666666666666
flat,vatika the seven lamps,sector 82,1.37,8753.993610223642,1565.0,Super Built up area 2160(200.67 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1565 sq.ft. (145.39 sq.m.),3.0,3.0,3,11.0,South,Relatively New,2160.0,2000.0,1565.0,0,0,1,0,0,0,145,521.6666666666666
flat,vatika city,sector 49,2.65,11772.545535317637,2251.0,Super Built up area 2251.42(209.16 sq.m.)Built Up area: 1750.75 sq.ft. (162.65 sq.m.),3.0,4.0,3,11.0,East,Moderately Old,2251.0,1750.75,,0,0,1,0,0,0,140,750.3333333333334
flat,godrej summit,sector 104,1.16,6387.665198237885,1816.0,Carpet area: 1816 (168.71 sq.m.),3.0,4.0,3+,8.0,East,Relatively New,,,1816.0,0,0,0,0,0,0,96,605.3333333333334
flat,godrej summit,sector 104,1.05,5833.333333333333,1800.0,Carpet area: 1800 (167.23 sq.m.),3.0,4.0,3+,7.0,East,Relatively New,,,1800.0,0,0,0,0,0,0,96,600.0
flat,godrej summit,sector 104,1.35,5000.0,2700.0,Carpet area: 2700 (250.84 sq.m.),4.0,5.0,3+,0.0,North-East,Relatively New,,,2700.0,0,0,1,0,0,1,112,675.0
flat,godrej summit,sector 104,1.35,5014.858841010401,2692.0,Carpet area: 2692 (250.09 sq.m.),4.0,5.0,3+,0.0,South-East,Relatively New,,,2692.0,0,0,1,0,0,1,88,673.0
flat,emaar mgf the palm drive,sector 66,2.85,14615.384615384615,1950.0,Super Built up area 1950(181.16 sq.m.)Built Up area: 1920 sq.ft. (178.37 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),3.0,3.0,3,11.0,North-East,Relatively New,1950.0,1920.0,1550.0,0,0,0,0,0,0,67,650.0
flat,pivotal devaan,sector 84,0.35,6003.430531732419,583.0,Super Built up area 583(54.16 sq.m.),2.0,2.0,1,4.0,East,Relatively New,583.0,,,0,0,0,0,0,1,37,291.5
flat,m3m woodshire,sector 107,0.88,6442.166910688141,1366.0,Super Built up area 1366(126.91 sq.m.),2.0,2.0,3+,3.0,East,Relatively New,1366.0,,,0,0,0,0,0,1,99,683.0
flat,adani m2k oyster grande,sector 102,2.4,9305.932531989143,2579.0,Super Built up area 2579(239.6 sq.m.)Carpet area: 2100 sq.ft. (195.1 sq.m.),3.0,4.0,3+,3.0,North-East,Relatively New,2579.0,,2100.0,0,0,0,0,0,0,49,859.6666666666666
flat,ireo skyon,sector 60,3.6,12815.948736205055,2809.0,Super Built up area 2809(260.96 sq.m.)Carpet area: 2400 sq.ft. (222.97 sq.m.),4.0,5.0,3,24.0,North-East,Relatively New,2809.0,,2400.0,0,0,0,0,0,0,49,702.25
flat,paras quartier,gwal pahari,7.5,14018.691588785046,5350.0,Super Built up area 5350(497.03 sq.m.),4.0,4.0,3+,20.0,North-East,New Property,5350.0,,,0,0,1,0,1,0,49,1337.5
flat,la vida by tata housing,sector 113,1.45,11363.636363636364,1276.0,Super Built up area 1276(118.54 sq.m.)Carpet area: 904.01 sq.ft. (83.99 sq.m.),2.0,2.0,2,6.0,South,Relatively New,1276.0,,904.01,0,0,0,0,0,1,80,638.0
flat,the close north,sector 50,2.35,11767.651477215824,1997.0,Super Built up area 1997(185.53 sq.m.)Built Up area: 1950 sq.ft. (181.16 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),3.0,3.0,3+,8.0,North-East,Moderately Old,1997.0,1950.0,1850.0,0,0,0,0,0,0,165,665.6666666666666
flat,vatika the seven lamps,sector 82,0.94,6568.832983927324,1431.0,Super Built up area 1435(133.32 sq.m.),2.0,2.0,2,12.0,East,Relatively New,1435.0,,,0,0,0,0,0,0,103,715.5
flat,vatika the seven lamps,sector 82,0.81,6192.660550458716,1308.0,Super Built up area 1300(120.77 sq.m.),2.0,2.0,2,15.0,West,Relatively New,1300.0,,,0,0,0,0,0,0,117,654.0
flat,the close south,sector 50,3.1,12444.80128462465,2491.0,Super Built up area 2491(231.42 sq.m.)Built Up area: 2450 sq.ft. (227.61 sq.m.)Carpet area: 2250 sq.ft. (209.03 sq.m.),3.0,4.0,3+,4.0,North-East,Moderately Old,2491.0,2450.0,2250.0,0,0,0,0,0,0,165,830.3333333333334
flat,vatika the seven lamps,sector 82,1.39,6411.439114391144,2168.0,Super Built up area 2160(200.67 sq.m.),3.0,3.0,3+,11.0,East,Relatively New,2160.0,,,0,0,0,0,0,0,117,722.6666666666666
flat,vatika the seven lamps,sector 82,0.94,6532.314107018763,1439.0,Super Built up area 1435(133.32 sq.m.),2.0,2.0,3+,9.0,North,Relatively New,1435.0,,,0,0,0,0,0,0,117,719.5
flat,vatika the seven lamps,sector 82,0.78,5931.558935361217,1315.0,Super Built up area 1298(120.59 sq.m.),2.0,2.0,2,0.0,North-West,Relatively New,1298.0,,,0,0,0,0,0,0,103,657.5
flat,vatika the seven lamps,sector 82,0.85,5977.496483825597,1422.0,Super Built up area 1430(132.85 sq.m.),2.0,2.0,2,9.0,North-East,Relatively New,1430.0,,,0,0,0,0,0,1,117,711.0
flat,orris aster court,sector 85,0.69,5219.364599092284,1322.0,Super Built up area 1312(121.89 sq.m.)Built Up area: 1075 sq.ft. (99.87 sq.m.)Carpet area: 975 sq.ft. (90.58 sq.m.),2.0,2.0,2,5.0,South-West,Relatively New,1312.0,1075.0,975.0,0,0,0,0,0,1,37,661.0
