property_type,society,sector,price_in_crores,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,Built Up area,study room,store room,Pooja Room,servant room,Others,furnishing_type,luxury_score
house,Huda Flats,sector 7,2.3,17037.0,5.0,3.0,3+,3.0,Old Property,1350.0,1,0,0,1,0,1,27
house,independent,sector 43,1.5,11538.0,2.0,7.0,3,4.0,Moderately Old,1300.05,0,0,0,0,0,1,0
house,independent,sector 12,1.35,12221.999999999998,2.0,5.0,1,3.0,Old Property,1104.57,0,0,0,0,0,1,31
house,independent,sector 6,1.25,11574.000000000002,2.0,5.0,1,2.0,New Property,1080.01,0,0,0,0,0,1,0
house,DLF City Plots Phase 3,sector 24,1.44,2963.0,4.0,2.0,2,1.0,Old Property,539.99,0,0,0,0,0,1,8
house,Naman Residency,sector 4,0.5,11110.999999999998,2.0,2.0,2,2.0,New Property,450.0,1,0,0,1,0,1,14
house,independent,sector 2,1.0,8230.0,3.0,7.0,3+,3.0,Moderately Old,1215.07,0,0,0,0,0,1,0
house,independent,sector 23,5.5,13095.000000000002,9.0,9.0,3+,3.0,Moderately Old,4200.08,0,0,0,1,0,0,0
house,Housing Board Colony,sector 28,5.5,30556.0,4.0,3.0,3,2.0,Old Property,1799.973818562639,0,0,0,0,0,0,22
house,independent,sector 4,0.8,11852.000000000002,2.0,3.0,1,2.0,Moderately Old,674.99,0,0,0,0,0,1,0
house,independent,sector 11,0.9,10000.0,2.0,4.0,3+,4.0,Moderately Old,900.0,0,0,0,0,0,1,7
house,independent,sector 47,4.3,29311.0,3.0,4.0,2,2.0,Moderately Old,1467.0260311828324,0,0,0,0,0,1,0
house,Sai Kripa Floors 5,sector 11,0.9,11250.0,2.0,5.0,3,3.0,Relatively New,800.0,0,0,0,0,0,1,0
house,independent,sector 24,3.25,30384.0,4.0,4.0,3,3.0,Old Property,1069.641916798315,0,0,0,0,0,1,15
house,independent,sector 12,3.71,19818.000000000007,3.0,3.0,1,4.0,Moderately Old,1872.0355232616807,0,0,0,0,0,1,0
house,independent,sector 2,0.4,7619.0,2.0,2.0,1,1.0,Relatively New,525.0,0,0,0,0,0,1,0
house,independent,sector 105,0.55,10912.666666666666,2.0,4.0,0,2.0,Moderately Old,56.0,0,0,0,0,0,1,0
house,Rattan Garden,sector 7,1.3,13499.0,2.0,3.0,2,3.0,Old Property,963.03,0,0,0,0,0,1,0
house,Signature Global City 92,sector 92,0.75,7820.0,2.0,2.0,3,1.0,Relatively New,959.08,0,0,0,0,0,1,0
house,independent,sohna road,1.55,14720.000000000002,2.0,3.0,2,1.0,New Property,1052.99,1,0,0,0,0,0,49
house,independent,sector 11,4.0,19753.0,5.0,4.0,1,2.0,Moderately Old,2025.01,0,0,0,0,0,1,0
house,independent,sector 105,0.38,8444.444444444445,2.0,2.0,2,1.0,Moderately Old,50.0,0,0,0,0,0,1,0
house,Unitech Escape,sector 50,12.0,37037.0,5.0,6.0,3+,3.0,Moderately Old,3240.0,0,0,0,0,0,1,0
house,independent,sector 8,0.45,9000.0,1.0,1.0,1,3.0,Moderately Old,500.0,0,0,0,0,0,1,0
house,independent,sector 11,1.2,4444.0,7.0,3.0,0,3.0,Moderately Old,2700.27,0,0,0,0,0,1,0
house,Bhim Nagar Society,sector 6,0.4,2500.0,4.0,2.0,2,1.0,Moderately Old,1600.0,0,0,0,0,0,1,0
house,independent,sector 3,1.0,6667.0,1.0,1.0,0,1.0,Relatively New,1499.93,0,0,0,0,0,1,0
house,independent,sector 4,0.7,6648.0,3.0,3.0,0,1.0,Moderately Old,1052.95,0,0,0,0,0,1,0
house,Shivaji Nagar Residential,sector 11,3.08,11407.0,6.0,4.0,2,1.0,Moderately Old,2700.1,0,0,0,0,0,1,0
house,independent,sector 56,2.95,20233.0,2.0,2.0,0,1.0,Moderately Old,1458.0141353234817,0,0,0,0,0,1,0
house,Unitech Uniworld Resorts,sector 33,8.0,17778.0,6.0,5.0,3+,4.0,Relatively New,4499.94,0,0,0,0,0,1,0
house,Vatika India Next,sector 82,6.5,20062.0,4.0,3.0,0,2.0,Relatively New,3239.96,0,0,0,0,0,1,0
house,independent,sector 7,3.0,11493.999999999998,7.0,7.0,0,3.0,Old Property,2610.06,0,0,0,0,0,1,0
house,Raj Villas,sector 52,8.0,25543.0,6.0,5.0,3+,4.0,Moderately Old,3131.97,0,0,0,0,0,1,0
house,independent,sector 12,2.75,12342.999999999998,6.0,6.0,2,2.0,Old Property,2227.98,0,0,0,0,0,1,0
house,independent,sector 7,2.25,16892.0,5.0,3.0,0,2.0,Old Property,1331.99,0,0,0,0,0,1,0
house,independent,sector 28,1.45,8000.0,3.0,2.0,1,1.0,Relatively New,1812.5,0,0,0,0,0,1,0
house,Sobha City,sector 108,10.5,14323.0,5.0,4.0,3+,1.0,Relatively New,7330.87,0,0,0,0,0,1,0
house,independent,sector 12,0.38,4222.0,3.0,3.0,3,3.0,Relatively New,900.05,0,0,0,0,0,1,0
house,Unitech Uniworld Resorts,sector 33,10.0,20202.0,5.0,6.0,3,4.0,New Property,4950.00495000495,1,0,0,1,0,1,26
house,independent,sector 47,4.6,26620.0,2.0,6.0,3+,4.0,Moderately Old,1728.0240420736288,0,0,0,0,0,2,51
house,independent,sohna road,0.5,5555.0,2.0,1.0,2,1.0,Moderately Old,900.09,0,0,0,0,0,1,0
house,independent,sector 39,7.0,10000.0,10.0,11.0,3+,4.0,Relatively New,7000.0,0,0,0,0,0,2,38
house,jacob pura,sector 12,0.35,9722.0,2.0,1.0,0,2.0,Old Property,360.01,0,0,0,0,0,1,0
house,independent,sector 39,1.6,17937.0,1.0,1.0,2,2.0,Old Property,892.01,0,0,0,0,0,1,40
house,independent,sector 17,0.29,3254.0,2.0,1.0,0,0.0,Old Property,891.21,0,0,0,0,0,1,0
house,"Nirmal Enclave, Maruti Kunj Road",sector 11,0.24,5333.0,2.0,2.0,0,2.0,Relatively New,450.03,0,0,0,0,0,1,0
house,Ansals Palam Vihar,sector 2,5.0,12500.0,6.0,4.0,0,3.0,Moderately Old,4000.0,0,0,0,0,0,1,0
house,independent,sector 39,1.8,21875.0,1.0,1.0,2,3.0,Relatively New,822.86,0,0,0,0,0,1,0
house,independent,sector 11,1.8,8078.0,8.0,5.0,2,1.0,Moderately Old,2228.27,0,0,0,0,0,1,0
house,independent,sector 11,0.44,4251.0,3.0,2.0,1,1.0,Relatively New,1035.05,0,0,0,0,0,1,46
house,Greenopolis,sector 89,0.7,5397.0,2.0,2.0,2,14.0,New Property,1297.02,0,0,0,0,0,1,0
house,Vipul World,sector 48,3.35,5583.0,6.0,5.0,3+,3.0,Moderately Old,6000.36,0,0,0,0,0,1,0
house,independent,sector 4,0.47,3518.999999999999,3.0,4.0,0,3.0,Moderately Old,1335.61,0,0,0,0,0,1,0
house,independent,sector 7,1.2,11193.999999999996,2.0,4.0,2,3.0,Old Property,1072.0,0,0,0,0,0,1,0
house,independent,sector 43,9.0,11111.111111111111,10.0,5.0,3+,4.0,Old Property,8100.0,0,0,0,0,0,1,0
house,Spaze Privy,sector 72,3.09,6981.000000000001,5.0,5.0,3+,14.0,Relatively New,4426.3,0,0,0,1,0,0,33
house,Satya The Hermitage,sector 103,3.15,6702.0,4.0,5.0,0,12.0,Relatively New,4700.09,0,0,0,0,0,1,0
house,independent,sector 12,1.7,9444.000000000002,3.0,3.0,0,1.0,Old Property,1800.08,0,0,0,0,0,1,0
house,independent,sector 1,4.75,10556.0,6.0,7.0,0,4.0,Moderately Old,4499.81,0,0,0,0,0,1,0
house,independent,sector 9,1.65,18333.0,2.0,3.0,0,3.0,Old Property,900.02,0,0,0,0,0,1,0
house,Sare Crescent Parc Royal Greens Phase 1,sector 92,0.85,4877.0,4.0,4.0,3,4.0,Relatively New,1742.87,0,0,0,0,0,1,0
house,independent,sector 105,0.74,7400.0,3.0,3.0,0,2.0,Moderately Old,1000.0,0,0,0,0,0,1,0
house,independent,sector 1,1.85,16003.0,4.0,3.0,2,3.0,Moderately Old,1156.03,0,0,0,0,0,1,0
house,independent,sector 3,0.4,8000.0,2.0,1.0,0,1.0,Relatively New,500.0,0,0,0,0,0,1,0
house,independent,sector 7,0.69,9103.000000000002,1.0,1.0,1,2.0,Old Property,757.99,0,0,0,0,0,1,0
house,Anshul,sector 6,0.85,7727.0,2.0,2.0,0,4.0,Moderately Old,1100.04,0,0,0,0,0,1,0
house,independent,sector 25,13.0,45710.0,6.0,8.0,3+,2.0,Relatively New,2844.02,1,1,0,1,0,2,0
house,independent,sector 12,1.4,8702.0,2.0,2.0,1,2.0,Old Property,1608.83,0,0,0,0,0,1,0
house,shivpuri,sector 7,2.4,8889.000000000002,10.0,5.0,3,2.0,Old Property,2699.97,1,0,0,1,0,1,8
house,independent,sector 43,3.35,26973.0,1.0,1.0,0,1.0,Old Property,1241.982723464205,0,0,0,0,0,1,9
house,independent,sector 50,7.0,32407.0,3.0,2.0,0,1.0,Moderately Old,2160.03,0,0,0,0,0,1,0
house,independent,sector 41,1.65,13750.0,1.0,1.0,0,1.0,Moderately Old,1200.0,0,0,0,0,0,1,0
house,independent,sector 3,0.6,6000.0,1.0,1.0,0,1.0,Relatively New,1000.0,0,0,0,0,0,1,0
house,independent,sector 7,2.43,14890.0,4.0,4.0,2,3.0,Old Property,1631.97,1,1,0,0,0,1,38
house,independent,sector 3,3.5,9210.0,1.0,1.0,0,1.0,Relatively New,3800.22,0,0,0,0,0,1,0
house,independent,sector 110,0.34,6799.999999999999,1.0,1.0,0,1.0,Relatively New,500.0,0,0,0,0,0,1,0
house,independent,sector 6,0.75,10518.0,2.0,4.0,1,3.0,Moderately Old,713.06,0,0,0,0,0,1,62
house,independent,sector 3,0.55,7333.0,1.0,1.0,0,1.0,Relatively New,750.03,0,0,0,0,0,1,0
house,independent,sector 28,0.7,8101.0,2.0,2.0,0,2.0,Old Property,864.09,0,0,0,0,0,1,7
house,independent,sohna road,6.25,6944.0,3.0,3.0,0,1.0,Moderately Old,9000.58,0,0,0,0,0,1,0
house,independent,sector 12,1.2,14184.0,2.0,4.0,2,2.0,Relatively New,846.02,0,0,0,0,0,0,7
house,independent,sohna road,0.49,4260.0,2.0,2.0,1,3.0,New Property,1150.23,0,0,0,0,0,1,0
house,independent,sector 36,0.75,6938.0,3.0,1.0,0,1.0,New Property,1081.0,0,0,0,0,0,1,0
house,independent,sector 26,4.5,33333.00000000001,5.0,5.0,3+,2.0,Old Property,1350.013500135001,0,0,0,0,0,1,7
house,independent,sector 37,1.16,7539.0,1.0,1.0,0,1.0,Relatively New,1538.67,0,0,0,0,0,1,0
house,independent,sector 3,0.9,10000.0,3.0,4.0,3,3.0,Moderately Old,900.0,0,0,0,0,0,0,42
house,Suncity Avenue 76,sector 76,0.75,10067.0,2.0,2.0,2,11.0,New Property,745.01,0,0,0,0,0,1,40
house,Sheetla Enclave,sector 5,0.96,10000.0,2.0,4.0,2,3.0,Moderately Old,960.0,0,1,0,0,0,0,0
house,sneh vihar,sohna road,1.35,10000.0,5.0,5.0,3+,4.0,Relatively New,1350.0,0,0,0,0,0,1,0
house,Not Applicable,sector 4,0.65,13000.0,2.0,1.0,1,3.0,Moderately Old,500.0,0,0,0,0,0,1,7
house,independent,sector 24,11.0,28898.000000000004,8.0,11.0,3+,3.0,Old Property,3806.49,1,0,0,1,0,0,39
house,Adani Brahma Samsara,sector 60,18.02,28200.0,9.0,12.0,3+,3.0,Relatively New,6390.07,0,0,0,1,0,0,146
house,independent,sector 36,0.66,7168.0,2.0,2.0,3,4.0,New Property,920.76,0,0,0,0,0,1,0
house,independent,sector 14,4.6,20444.0,1.0,1.0,0,1.0,Old Property,2250.05,0,0,0,0,0,1,0
house,independent,sector 43,1.9,3909.444444444445,3.0,3.0,3+,3.0,Old Property,540.0,0,0,0,0,0,2,0
house,Signature Global City 63A,sector 63,1.5,6289.0,3.0,3.0,2,1.0,New Property,2385.12,0,0,0,0,0,1,0
house,independent,sector 11,2.5,17857.0,5.0,4.0,3,1.0,Old Property,1400.01,0,1,0,0,0,1,0
house,rattan vihar rajendra park,dwarka expressway,0.85,14165.999999999998,1.0,5.0,3+,4.0,New Property,600.03,0,0,0,0,0,1,0
house,Suncity Township,sector 54,2.0,3440.888888888889,9.0,9.0,3,11.0,Relatively New,645.83,0,0,0,1,0,2,7
house,independent,sector 2,0.7,7777.0,1.0,1.0,0,1.0,Moderately Old,900.09,0,0,0,0,0,1,0
house,independent,sector 69,0.8,10484.0,1.0,1.0,0,1.0,New Property,763.07,0,0,0,0,0,1,0
house,independent,sector 81,0.89,8127.0,1.0,1.0,0,1.0,Relatively New,1095.12,0,0,0,0,0,1,0
house,independent,sector 108,1.34,5000.0,1.0,1.0,0,1.0,Relatively New,2680.0,0,0,0,0,0,1,0
house,independent,sector 12,1.7,8000.0,5.0,5.0,3,3.0,Moderately Old,2125.0,0,0,0,0,0,1,9
house,independent,sector 39,0.34,7554.999999999998,1.0,1.0,1,1.0,Relatively New,450.03,0,0,0,0,0,1,0
house,independent,sector 105,9.9,49500.0,2.0,2.0,2,3.0,Moderately Old,2000.0,0,0,0,0,0,1,0
house,independent,sector 43,2.15,13030.0,1.0,1.0,0,1.0,Moderately Old,1650.04,0,0,0,0,0,1,0
house,independent,sector 3,0.8,8155.0,2.0,4.0,1,2.0,Moderately Old,980.99,0,0,0,0,0,1,0
house,independent,sector 24,2.6,24074.0,4.0,4.0,3+,4.0,Relatively New,1080.003323087148,1,1,0,0,0,2,0
house,Project Mianwali Colony,sector 12,2.0,14815.000000000002,5.0,5.0,2,3.0,Old Property,1349.98,0,0,0,0,0,1,0
house,Nitin Vihar,sector 33,0.85,9444.0,3.0,2.0,0,1.0,Relatively New,900.04,0,0,0,0,0,1,15
house,Sector 15 Part 2 RWA,sector 15,10.0,22222.0,5.0,5.0,2,2.0,Old Property,4500.05,0,0,0,0,0,1,49
house,independent,sector 24,3.5,32406.99999999999,2.0,4.0,3,3.0,Old Property,1080.0135773135437,0,0,0,0,0,1,15
house,independent,sector 4,0.55,6813.0,2.0,1.0,1,1.0,Moderately Old,807.28,0,0,0,0,0,1,0
house,independent,sector 7,6.5,15046.0,3.0,2.0,3+,2.0,Old Property,4320.09,0,0,0,0,0,1,9
house,independent,sector 28,1.39,11583.000000000004,2.0,2.0,1,3.0,Old Property,1200.03,0,1,0,0,0,1,37
house,independent,sector 12,0.7,6034.0,3.0,3.0,0,1.0,Relatively New,1160.09,0,0,0,0,0,1,23
house,independent,sector 8,0.59,10085.0,2.0,2.0,2,2.0,Moderately Old,585.03,0,0,0,0,0,1,7
house,independent,sector 53,4.0,17778.0,5.0,5.0,2,3.0,Relatively New,2249.97,1,0,0,0,0,1,23
house,independent,sector 50,12.5,40611.0,6.0,5.0,3,4.0,Moderately Old,3077.98,1,0,0,1,0,0,23
house,u block dlf phase 3 road no 21,sector 24,1.6,3292.222222222222,7.0,5.0,3+,4.0,Old Property,539.99,0,0,0,0,0,1,0
house,DLF City Plots Phase 3,sector 24,1.6,3292.1111111111104,8.0,5.0,3+,4.0,Old Property,540.01,0,0,0,0,0,1,8
house,independent,sector 12,2.9,10740.0,7.0,7.0,3,2.0,Old Property,2700.19,0,0,0,0,0,1,7
house,Palam Vihar Extension West Zone RWA,sector 2,0.4,4444.0,3.0,4.0,2,2.0,Moderately Old,900.09,0,0,0,0,0,1,36
house,independent,sector 39,1.7,17980.0,2.0,2.0,3+,3.0,Moderately Old,945.49,0,1,0,1,0,1,45
house,SS Aaron Ville,sector 49,6.75,19737.0,5.0,4.0,2,2.0,Old Property,3419.97,1,1,0,1,0,1,78
house,independent,sohna road,5.5,5092.999999999999,3.0,3.0,3+,2.0,Moderately Old,10799.14,1,0,0,1,0,1,49
house,Landmark House,sector 43,2.75,25463.0,3.0,3.0,1,2.0,Moderately Old,1079.998429093194,0,0,0,0,0,1,21
house,independent,sector 7,0.27,12000.0,2.0,2.0,1,2.0,Moderately Old,225.0,0,0,0,0,0,1,12
house,independent,sector 3,0.7,7007.0,2.0,3.0,1,1.0,Relatively New,999.0,0,1,0,0,0,1,29
house,independent,sohna road,0.95,8920.000000000002,3.0,10.0,3+,3.0,New Property,1065.02,0,0,0,0,0,1,0
house,independent,sector 26,8.1,35294.0,5.0,5.0,2,4.0,Old Property,2295.01,0,0,0,0,0,1,42
house,International City by SOBHA Phase 2,sector 109,7.0,12963.000000000002,4.0,4.0,3+,2.0,Relatively New,5399.98,0,0,0,0,0,0,102
house,independent,sector 104,0.6,5128.0,4.0,3.0,1,2.0,Moderately Old,1170.05,0,0,0,0,0,1,0
house,Palam Vihar Extension West Zone RWA,sector 2,0.65,5777.0,2.0,2.0,1,1.0,Moderately Old,1125.15,0,1,0,0,0,1,23
house,independent,sector 17,7.2,15926.000000000002,4.0,4.0,2,1.0,Old Property,4520.91,0,1,0,1,0,1,0
house,independent,sector 12,1.5,11111.000000000002,5.0,5.0,2,3.0,Old Property,1350.01,0,0,0,0,0,1,16
house,nirvana country,sector 50,10.0,14285.0,5.0,7.0,2,4.0,Moderately Old,7000.35,0,0,0,1,0,2,0
house,DLF City Plots Phase 2,sector 25,15.5,34307.0,5.0,6.0,3+,3.0,Moderately Old,4518.03,1,1,0,1,0,1,144
house,DLF City Plots Phase 4,sector 28,9.54,29444.000000000007,6.0,5.0,3+,3.0,New Property,3240.05,1,1,0,1,0,1,153
house,DLF City Plots Phase 2,sector 25,10.55,39074.0,5.0,6.0,3+,3.0,Moderately Old,2700.01,1,1,0,1,0,1,131
house,DLF City Plots,sector 26,17.3,38734.00000000001,6.0,7.0,3+,3.0,New Property,4466.36,1,1,0,1,0,0,124
house,independent,sector 2,3.65,23442.0,3.0,9.0,3+,3.0,New Property,1557.0343827318488,0,0,0,1,0,0,116
house,independent,sector 26,18.9,41833.0,6.0,8.0,2,3.0,Relatively New,4517.96,1,1,0,1,0,0,120
house,independent,sector 41,9.0,27778.0,8.0,5.0,3+,3.0,Old Property,3239.97,0,1,0,1,0,0,26
house,independent,sector 40,2.15,23889.0,3.0,3.0,3,3.0,Moderately Old,900.0,1,1,0,0,0,1,45
house,independent,sector 51,2.25,2777.777777777778,6.0,3.0,3+,3.0,Relatively New,900.0,0,0,0,0,0,1,54
house,Experion Windchants,sector 112,7.46,10260.000000000002,4.0,4.0,3+,2.0,Relatively New,7270.96,0,0,0,1,0,0,62
house,Nirvana Cedar Crest,sector 50,3.99,8866.0,4.0,5.0,3+,4.0,New Property,4500.34,0,0,0,1,0,0,112
house,DLF City Plots Phase 2,sector 25,6.5,36111.0,5.0,5.0,3+,3.0,Old Property,1800.00553847858,1,1,0,1,0,0,134
house,Kothi,sector 17,6.95,15444.0,4.0,4.0,3+,2.0,Old Property,4500.13,1,1,0,1,0,1,33
house,International City by SOBHA Phase 2,sector 109,7.0,11240.0,5.0,5.0,3+,2.0,Relatively New,6227.76,0,0,0,1,0,1,129
house,Birla Navya,sector 63,3.85,15437.0,3.0,3.0,3+,4.0,New Property,2494.01,0,0,0,1,0,0,160
house,Vatika Signature Villas,sector 82,3.2,14350.999999999998,3.0,4.0,3,1.0,New Property,2229.81,1,1,0,1,0,1,66
house,Malibu Towne,sector 47,8.81,27191.0,8.0,6.0,3+,3.0,Moderately Old,3240.04,1,0,0,1,0,0,27
house,independent,sector 55,1.45,26851.77777777778,1.0,4.0,3+,4.0,Relatively New,60.0,0,1,0,0,0,1,70
house,independent,sector 26,8.9,32962.99999999999,4.0,4.0,3+,2.0,Old Property,2700.0,1,1,0,1,0,1,82
house,DLF City Plots Phase 2,sector 25,6.5,33592.0,3.0,9.0,3+,3.0,Old Property,1934.984520123839,1,1,0,1,0,0,142
house,independent,sector 45,4.49,24455.0,3.0,9.0,3+,3.0,Moderately Old,1836.025352688612,0,0,0,0,0,0,90
house,Vipul Tatvam Villa,sector 48,22.0,26667.0,5.0,6.0,3,3.0,Moderately Old,8249.9,0,0,0,1,0,1,54
house,International City by SOBHA Phase 2,sector 109,9.5,26389.0,5.0,5.0,3+,2.0,Relatively New,3599.98,1,1,0,1,0,1,133
house,Vatika India Next,sector 82,7.0,21604.88888888889,4.0,4.0,3+,3.0,Relatively New,3240.007405731213,0,0,0,1,0,2,105
house,independent,sector 14,4.15,18444.0,5.0,4.0,2,2.0,Old Property,2250.05,0,0,0,0,0,0,51
house,independent,sector 23,2.9,11600.0,4.0,4.0,3,2.0,Relatively New,2500.0,0,0,0,1,0,0,43
house,Emaar MGF Marbella,sector 66,12.0,38095.0,5.0,6.0,3+,4.0,New Property,3150.02,0,0,0,1,0,1,38
house,Tata Primanti,sector 72,8.5,13492.0,5.0,6.0,3+,10.0,Relatively New,6300.03,1,1,0,1,0,0,145
house,independent,sector 41,11.0,33951.0,4.0,4.0,2,3.0,New Property,3239.96,1,0,0,1,0,0,35
house,Central Park Flower Valley Cerise Floors,sector 33,1.35,11157.000000000002,2.0,2.0,2,4.0,New Property,1210.0,1,0,0,0,0,2,107
house,independent,sector 4,1.9,8444.0,4.0,3.0,2,2.0,Moderately Old,2250.12,0,1,0,0,0,0,46
house,independent,sector 56,3.25,21495.0,5.0,6.0,3+,4.0,Relatively New,1511.9795301232846,0,0,0,0,0,0,27
house,DLF City Plots,sector 26,19.0,42054.00000000001,6.0,6.0,3,2.0,Relatively New,4518.0,1,0,0,1,0,0,121
house,independent,sector 55,5.6,20741.000000000004,6.0,4.0,3,3.0,Old Property,2699.97,0,0,0,1,0,0,41
house,independent,sector 43,2.55,13177.999999999998,3.0,3.0,2,3.0,Relatively New,1935.0432539080289,0,0,0,0,0,0,60
house,independent,sector 23,2.4,12000.0,3.0,3.0,2,2.0,Moderately Old,2000.0,0,1,0,0,0,1,28
house,Vipul Tatvam Villa,sector 48,18.5,26428.0,4.0,4.0,1,1.0,Moderately Old,7000.15,0,0,0,0,0,1,30
house,independent,sector 10,1.7,18888.0,2.0,1.0,2,2.0,Old Property,900.04,0,0,0,0,0,1,8
house,Eros Rosewood City,sector 49,1.6,3497.888888888889,4.0,4.0,3,4.0,New Property,508.24,0,0,0,0,0,0,27
house,Satya The Hermitage,sector 103,4.35,13501.0,4.0,4.0,3+,2.0,Relatively New,3221.98,1,1,0,1,0,0,138
house,Vatika India Next,sector 82,6.8,20988.0,4.0,4.0,3+,3.0,Relatively New,3239.95,0,0,0,1,0,2,110
house,independent,sector 55,4.6,21296.0,3.0,3.0,3+,2.0,Old Property,2160.03,0,1,0,1,0,0,37
house,Emaar Emerald Hills,sector 65,12.5,34722.0,4.0,4.0,3+,2.0,Relatively New,3600.02,1,0,0,1,0,1,0
house,Ansal API Spanish Court,sector 2,2.9,18626.0,4.0,4.0,3,2.0,Relatively New,1556.9633845162675,0,1,0,0,0,0,49
house,independent,sector 27,8.0,26298.0,9.0,9.0,3,4.0,Relatively New,3042.06,1,1,0,1,0,2,110
house,independent,sector 57,8.31,24171.0,5.0,6.0,3+,4.0,Old Property,3438.0,1,1,0,1,0,1,34
house,independent,sector 57,6.21,23000.0,6.0,6.0,3+,4.0,Old Property,2700.0,1,1,0,1,0,1,52
house,independent,sector 45,7.35,29697.0,6.0,4.0,3+,3.0,Old Property,2475.0,1,1,0,1,0,0,61
house,DLF City Plots Phase 2,sector 25,4.5,33333.00000000001,5.0,3.0,2,3.0,Old Property,1350.013500135001,0,1,0,0,0,1,25
house,independent,sector 25,6.5,36111.0,4.0,3.0,3,3.0,Moderately Old,1800.00553847858,1,0,0,0,0,1,19
house,4S Aradhya Homes,sector 67,1.83,6778.0,4.0,4.0,2,4.0,New Property,2699.91,0,0,0,0,0,0,145
house,Vipul Tatvam Villa,sector 48,7.35,22812.0,4.0,5.0,2,2.0,Moderately Old,3221.99,1,1,0,1,0,0,144
house,DLF City Plots Phase 2,sector 25,10.5,29021.555555555555,4.0,4.0,2,2.0,Old Property,3618.000413485762,0,0,0,1,0,0,91
house,Eros Rosewood Villas,sector 49,2.75,19841.222222222223,3.0,3.0,1,2.0,Old Property,1386.0033264079834,0,0,0,0,0,0,80
house,DLF City Plots Phase 2,sector 25,7.5,31686.0,9.0,9.0,3+,4.0,Relatively New,2366.98,1,0,0,1,0,0,160
house,Ireo Victory Valley,sector 67,8.0,22222.0,6.0,7.0,3+,51.0,Moderately Old,3600.04,1,0,0,1,0,0,49
house,independent,sector 46,5.5,23061.0,8.0,8.0,3+,3.0,Moderately Old,2384.98,1,0,0,0,0,0,32
house,independent,sector 25,4.35,32222.000000000004,5.0,4.0,3,3.0,Old Property,1350.0093104090372,0,0,0,1,0,1,49
house,Ansals Palam Vihar,sector 2,2.75,17662.0,3.0,3.0,3,2.0,Moderately Old,1557.0150605820406,1,0,0,0,0,0,15
house,DLF City Plots,sector 26,18.0,39841.0,6.0,6.0,2,3.0,Old Property,4517.96,0,0,0,1,0,0,49
house,DLF City Plots,sector 26,17.0,37627.0,5.0,6.0,3,2.0,Old Property,4518.03,0,1,0,1,0,0,87
house,Ansal Florence Super,sector 57,3.75,23148.0,3.0,4.0,3,2.0,Moderately Old,1620.0103680663556,1,1,0,1,0,0,38
house,DLF City Plots,sector 26,13.5,29880.0,5.0,5.0,3,2.0,Old Property,4518.07,1,1,0,1,0,0,110
house,independent,sector 22,4.75,20068.0,7.0,5.0,3+,3.0,Old Property,2366.95,0,0,0,0,0,0,49
house,independent,sector 23,5.1,16569.0,3.0,2.0,0,1.0,Old Property,3078.04,0,0,0,0,0,1,27
house,independent,sector 38,3.9,21242.0,6.0,6.0,3+,3.0,Moderately Old,1835.985312117503,1,0,0,1,0,1,32
house,International City by SOBHA Phase 2,sector 109,6.25,11574.0,4.0,4.0,3+,2.0,Relatively New,5400.03,0,0,0,1,0,1,138
house,independent,sector 50,10.55,32562.0,5.0,5.0,3,2.0,Moderately Old,3239.97,1,0,0,1,0,1,42
house,Smart World Orchard,sector 61,2.01,13000.000000000002,3.0,3.0,3,4.0,New Property,1546.15,0,0,0,0,0,1,145
house,independent,sector 31,3.25,22429.0,4.0,4.0,3+,3.0,Moderately Old,1449.0168977662847,1,1,0,1,0,0,29
house,Bptp Visionnaire,sector 70,6.0,22222.000000000004,5.0,4.0,3,3.0,New Property,2700.03,1,0,0,0,0,1,40
house,independent,sector 24,5.25,38889.0,4.0,4.0,3+,2.0,Relatively New,1349.9961428681631,0,0,0,1,0,0,72
house,Unitech South City,sector 50,5.88,27222.0,3.0,9.0,3+,3.0,Relatively New,2160.02,1,0,0,1,0,2,128
house,independent,sector 4,0.47,10601.000000000002,2.0,2.0,1,2.0,New Property,443.35,1,0,0,0,0,0,73
house,SS Hibiscus,sector 50,12.25,20940.0,5.0,7.0,3+,1.0,Relatively New,5850.05,1,0,0,1,0,0,160
house,Unitech Espace,sector 50,10.45,32253.0,5.0,7.0,3+,3.0,Moderately Old,3240.01,1,0,0,1,0,0,153
house,Emaar MGF Marbella,sector 66,12.0,37037.0,4.0,4.0,3+,3.0,Relatively New,3240.0,1,1,0,1,0,0,160
house,Eldeco Mansionz,sector 48,6.4,23704.000000000007,4.0,4.0,3,3.0,Moderately Old,2699.97,0,1,0,1,0,0,151
house,independent,sector 46,4.35,23693.0,3.0,8.0,2,3.0,Relatively New,1835.985312117503,1,0,0,0,0,0,19
house,independent,sector 2,2.95,15989.0,4.0,4.0,3+,2.0,Old Property,1845.018450184502,0,0,0,0,0,1,27
house,independent,sector 2,3.0,19268.0,6.0,4.0,3+,3.0,Old Property,1556.9856757317832,0,0,0,0,0,0,28
house,independent,sector 2,1.15,19360.0,3.0,3.0,2,2.0,Old Property,594.01,0,0,0,0,0,0,32
house,DLF City Plots,sector 26,13.5,29880.0,5.0,5.0,2,2.0,Moderately Old,4518.07,1,0,0,1,0,0,104
house,nul,sector 25,15.0,23437.0,5.0,5.0,3,2.0,Moderately Old,6400.14,1,0,0,1,0,0,112
